1,08200,812014,0,1,0,3292019,-1,-1,-1,0,0.0,0,0,0,0,0,0,22824.97,0,0,0,0
1,11800,5261989,0,2,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,8.12,0,0,0,0
2,57000,791986,6,1,0,12151993,-1,-1,-1,0,0.0,0,0,1,0,0,0,71820.72,0,0,0,0
2,02490,7151988,9,1,0,1041990,-1,-1,-1,0,0.0,0,0,0,0,0,0,249.72,0,0,0,0
1,11800,5261989,0,2,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,8.12,0,0,0,0
2,02000,981958,10,1,0,7291986,-1,-1,-1,0,0.0,0,0,0,0,0,0,13047.78,0,0,0,0
1,11800,5261989,0,1,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,381.08,0,0,0,0
2,11500,3111987,10,1,0,371990,-1,-1,-1,0,0.0,0,0,0,0,0,0,9409.91,0,0,0,0
2,11410,841974,11,1,0,611990,-1,-1,-1,0,0.0,0,0,1,0,0,0,2000.0,0,0,0,0
2,11580,211982,30,1,0,5281982,-1,228000.0,-1,0,0.0,0,0,0,0,0,0,240824.62,1,0,0,0
1,11800,5261989,0,2,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,8.15,0,0,0,0
1,11800,5261989,0,2,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,8.15,0,0,0,0
2,-1,10111994,30,1,0,10171994,-1,-1,-1,0,0.0,0,0,0,0,0,0,60215.03,0,0,0,0
2,11590,591969,2,2,2,321990,-1,-1,-1,0,0.0,1,0,1,0,0,0,866738.29,1,0,0,0
2,11580,5151969,5,1,2,741989,-1,-1,-1,0,0.0,0,0,0,0,0,0,944602.77,3,0,0,0
2,11500,6111992,2,1,0,4211994,-1,-1,-1,0,0.0,0,0,1,0,0,0,11144.39,0,0,0,0
2,11000,10151980,8,2,4,831992,-1,-1,-1,0,0.0,0,0,1,0,0,0,140721.93,1,0,0,0
2,11580,341973,2,2,1,5181977,-1,-1,-1,0,0.0,0,0,0,0,0,0,157156.09,1,0,0,0
2,01090,431992,30,1,1,2161994,-1,-1,-1,0,0.0,0,0,0,0,0,0,502404.6,0,0,0,0
2,09100,271991,12,1,0,4261991,-1,-1,-1,0,0.0,0,0,0,0,0,0,4360.71,0,0,0,0
2,06090,271991,12,1,0,4261991,-1,-1,-1,0,0.0,0,0,0,0,0,0,10529.18,0,0,0,0
2,07430,1261973,13,1,0,5261992,-1,-1,-1,0,0.0,0,0,0,0,0,0,452.56,0,0,0,0
2,52149,10161979,2,1,0,11221988,-1,-1,-1,0,0.0,1,0,1,0,0,0,8892.78,0,0,0,0
2,06430,6171987,14,1,0,181993,-1,-1,-1,0,0.0,0,0,0,0,0,0,39776.56,0,0,0,0
2,15300,2261990,30,1,0,661990,-1,-1,-1,0,0.0,0,0,0,0,0,0,39223.88,0,0,0,0
1,11800,5261989,0,1,0,3282019,-1,-1,-1,0,0.0,0,0,0,0,0,0,147724.03,0,0,0,0
2,03840,11181985,3,2,1,3271990,-1,-1,-1,0,0.0,1,0,1,0,0,0,430630.75,0,0,0,0
2,07290,351987,30,1,0,7281989,-1,-1,-1,0,0.0,0,0,0,0,0,0,14389.99,0,0,0,0
2,08620,1251977,30,1,0,2191992,-1,-1,-1,0,0.0,0,0,0,0,0,0,836.73,0,0,0,0
2,11590,11271991,11,1,0,12241991,-1,-1,-1,1,180000.0,0,0,1,0,0,0,78518.28,0,0,0,0
2,06700,141985,11,1,0,12211992,-1,-1,-1,0,0.0,0,0,0,0,0,0,228.74,0,0,0,0
1,11580,861993,2,1,0,5231994,-1,-1,-1,0,0.0,0,0,0,0,0,0,12209.92,0,0,0,0
2,11700,10111994,30,1,0,10311994,-1,-1,-1,0,0.0,0,0,0,0,0,0,90227.11,0,0,0,0
1,06700,12111990,0,2,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,3.93,0,0,0,0
2,06780,2161981,5,1,0,6251991,-1,-1,-1,0,0.0,1,0,1,0,0,0,21510.67,0,0,0,0
2,52786,10281992,5,1,0,3171993,-1,-1,-1,0,0.0,1,0,1,0,0,0,82070.19,0,0,0,0
2,06820,7161986,3,2,3,2221991,-1,-1,-1,0,0.0,1,0,0,0,0,0,91324.28,0,0,0,0
2,03810,7211971,5,2,5,5271993,-1,-1,-1,0,0.0,1,0,1,0,0,0,150652.81,1,1,0,0
1,06700,12111990,0,2,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,3.93,0,0,0,0
1,06700,12111990,0,1,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,825.8,0,0,0,0
1,06700,12111990,0,2,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,1430.72,0,0,0,0
2,64500,611971,5,1,0,2261992,-1,-1,-1,0,0.0,0,0,0,0,0,0,34675.77,0,0,0,0
2,64060,3241993,8,1,0,5261993,-1,-1,-1,0,0.0,1,0,0,0,0,0,163382.13,0,0,0,0
1,06700,12111990,0,1,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,1637.63,0,0,0,0
2,64000,211990,15,1,5,7191993,-1,-1,-1,0,0.0,1,0,1,0,0,0,636656.35,4,4,3,0
2,64000,411976,16,2,3,561993,-1,-1,-1,0,0.0,1,0,1,0,0,0,90460.12,1,0,0,0
2,31000,11301981,5,1,1,4271988,-1,-1,-1,0,0.0,1,0,1,0,0,0,45744.24,0,0,0,0
2,32320,111996,30,1,0,12151992,-1,-1,-1,0,0.0,0,0,0,0,0,0,117039.9,0,0,0,0
1,06700,12111990,0,1,0,3272019,-1,-1,-1,0,0.0,0,0,0,0,0,0,1879.56,0,0,0,0
1,44130,8281990,17,1,0,5231991,-1,-1,-1,0,0.0,0,0,1,0,0,0,56702.26,0,0,0,0
2,44600,2141992,8,1,0,3171992,-1,-1,-1,0,0.0,0,0,0,0,0,0,9504.71,0,0,0,0
1,24095,2221993,0,1,0,952018,-1,-1,-1,0,0.0,0,0,0,0,0,0,8771.13,0,0,0,0
2,45030,4181986,2,2,2,381991,-1,-1,-1,0,0.0,1,0,0,0,0,0,36681.1,0,0,0,0
2,45236,8101982,8,1,0,4121994,-1,-1,-1,0,0.0,0,0,0,0,0,0,18232.66,0,0,0,0
1,24095,2221993,0,1,0,952018,-1,-1,-1,0,0.0,0,0,0,0,0,0,5171.08,0,0,0,0
2,82000,10281992,10,1,0,1081990,-1,-1,-1,0,0.0,0,0,1,0,0,0,11550.13,0,0,0,0
2,78160,1211969,18,2,4,12271990,-1,1082000.0,-1,0,0.0,1,0,1,0,0,0,21413.48,3,0,0,0
2,72530,4271983,17,2,3,8211989,-1,-1,-1,0,0.0,0,0,0,0,0,0,535205.97,0,0,0,0
2,72000,1081986,11,1,0,8271990,-1,-1,-1,0,0.0,0,0,0,0,0,0,76275.85,0,0,0,0
1,29010,1231996,0,1,0,11242017,-1,-1,-1,0,0.0,0,0,0,0,0,0,2258.06,0,0,0,0
1,29010,1231996,0,1,0,11242017,-1,-1,-1,0,0.0,0,0,0,0,0,0,290.0,0,0,0,0
1,29010,1231996,0,1,0,11242017,-1,-1,-1,0,0.0,0,0,0,0,0,0,38984.24,0,0,0,0
1,29010,1231996,0,1,0,11242017,-1,-1,-1,0,0.0,0,0,0,0,0,0,36253.66,0,0,0,0
1,29010,1231996,0,2,0,11242017,-1,-1,-1,0,0.0,0,0,0,0,0,0,12580.37,0,0,0,0
1,29000,111985,0,1,0,1162017,22517613.5574214,-1,-1,0,0.0,0,0,0,0,0,0,0.0,0,0,0,0
2,50850,741985,4,1,0,1301990,-1,-1,-1,0,0.0,1,0,1,0,0,0,118321.15,0,0,0,0
2,39670,1201993,5,2,2,7191993,-1,-1,-1,0,0.0,1,0,1,0,0,0,408700.61,1,0,0,0
2,22000,6241994,3,1,0,5131991,-1,-1,-1,0,0.0,0,0,1,0,0,0,145.47,0,0,0,0
1,22010,10121994,0,1,0,7191994,-1,-1,-1,0,0.0,1,0,1,0,0,0,391602.75,0,0,0,0
2,83297,171991,19,1,0,11211991,-1,-1,-1,0,0.0,1,0,1,0,0,0,53133.36,0,0,0,0
2,89000,10121994,30,1,0,7141992,-1,-1,-1,0,0.0,0,0,0,0,0,0,5168.16,0,0,0,0
2,11560,1151985,30,1,0,1211991,-1,-1,-1,0,0.0,0,0,1,0,0,0,2134.4,0,0,0,0
2,31610,191980,4,1,0,391992,-1,-1,-1,0,0.0,0,0,0,0,0,0,325.18,0,0,0,0
2,15100,3121991,20,2,3,9291994,-1,253000.0,-1,0,0.0,1,0,1,0,0,0,38551.96,0,0,0,0
1,08300,812014,0,1,0,7182017,-1,-1,-1,0,0.0,0,0,0,0,0,0,189168.83,0,0,0,0
2,11010,8101983,5,2,4,10201994,-1,-1,-1,0,0.0,1,0,1,0,0,0,980296.59,1,0,0,0
1,08300,812014,0,1,0,7182017,-1,-1,-1,0,0.0,0,0,0,0,0,0,3638203.51,6,1,0,0
2,83190,5191979,2,1,0,6261992,-1,-1,-1,0,0.0,0,0,1,0,0,0,4758.39,0,0,0,0
2,54730,8151980,30,1,0,1281994,-1,-1,-1,0,0.0,1,0,0,0,0,0,339672.25,0,0,0,0
2,45070,11211994,2,2,3,12211994,-1,-1,-1,0,0.0,1,0,1,0,0,0,54638.98,0,0,0,0
2,44940,9101981,19,1,0,2151993,-1,-1,-1,0,0.0,0,0,0,0,0,0,310.08,0,0,0,0
2,58080,7271989,12,1,0,221995,-1,-1,-1,0,0.0,1,0,0,0,0,0,453.52,0,0,0,0
2,27140,2191992,21,1,0,631992,-1,-1,-1,0,0.0,1,0,1,0,0,0,1151.77,0,0,0,0
2,02300,7141981,30,1,0,11211991,-1,-1,-1,0,0.0,0,0,0,0,0,0,359.89,0,0,0,0
2,11590,8111977,30,2,1,4181995,-1,-1,-1,0,0.0,1,0,1,0,0,0,174208.72,0,0,0,0
2,03710,541979,30,1,0,4191995,-1,-1,-1,0,0.0,0,0,0,0,0,0,5723.77,0,0,0,0
2,39850,241993,30,1,0,4191995,-1,-1,-1,0,0.0,0,0,0,0,0,0,46941.73,0,0,0,0
2,11000,1041983,22,1,0,5231995,-1,-1,-1,0,0.0,0,0,1,0,0,0,16750.77,0,0,0,0
2,72160,1031977,17,1,0,11231994,-1,-1,-1,0,0.0,0,0,0,0,0,0,14304.73,0,0,0,0
2,75700,4281989,20,2,2,621995,-1,-1,-1,0,0.0,1,0,1,0,0,0,19219.72,0,0,0,0
2,32320,6271995,9,1,0,7141995,-1,-1,-1,0,0.0,0,0,0,0,0,0,179.79,0,0,0,0
2,06900,6151995,30,1,1,7261995,-1,-1,-1,0,0.0,1,0,1,0,0,0,10437.31,0,0,0,0
2,97000,2151995,4,1,6,111995,-1,-1,-1,0,0.0,1,1,1,0,0,0,727906.89,0,0,0,0
1,61500,111985,2,1,0,3152011,-1,-1,-1,0,0.0,0,0,0,0,0,0,1299.39,0,0,0,0
2,08100,561994,2,2,3,8311995,-1,-1,-1,0,0.0,0,0,0,0,0,0,23049.16,0,0,0,0
2,03100,581985,2,1,0,611992,-1,-1,-1,0,0.0,1,0,1,0,0,0,19321.71,0,0,0,0
1,11550,10121995,0,1,0,10241995,-1,-1,-1,0,0.0,0,0,1,0,0,0,107217.47,0,0,0,0
2,06700,6111979,2,1,0,10251995,-1,-1,-1,0,0.0,1,0,1,0,0,0,733.1,0,0,0,0
2,25270,7271995,30,1,0,10241995,-1,-1,-1,0,0.0,0,0,0,0,0,0,12019.14,0,0,0,0
2,54030,12141993,17,1,0,831998,-1,-1,-1,1,119115.74,1,0,1,0,0,0,16523.03,0,0,0,0
2,37160,2221994,2,1,1,11211995,-1,-1,-1,0,0.0,1,0,1,0,0,0,71191.13,0,0,0,0
2,50130,241987,30,1,1,11291995,-1,-1,-1,0,0.0,1,0,1,0,0,0,16981.44,0,0,0,0
2,27000,1051995,30,1,0,12211995,-1,-1,-1,0,0.0,1,0,1,0,0,0,29093.8,0,0,0,0
2,11300,961972,2,1,0,6241994,-1,-1,-1,0,0.0,1,1,1,0,0,0,18576.61,0,0,0,0
2,53100,10171995,30,2,3,1101996,-1,-1,-1,0,0.0,1,0,1,0,0,0,37355.61,0,0,0,0
2,54750,7211985,4,1,2,1311996,-1,-1,-1,0,0.0,1,0,1,0,0,0,761088.76,0,0,0,0
2,31020,1171961,30,1,0,221996,-1,-1,-1,0,0.0,0,0,1,0,0,0,442.8,0,0,0,0
2,96460,5201988,30,1,0,2161996,-1,-1,-1,0,0.0,0,0,0,0,0,0,166.02,0,0,0,0
2,45030,911994,23,1,2,2281996,-1,-1,-1,0,0.0,1,0,1,0,0,0,69480.13,0,0,0,0
2,03400,7271994,30,1,0,4231996,-1,-1,-1,0,0.0,0,0,0,0,0,0,2066.36,0,0,0,0
2,97120,6301934,15,1,0,4301996,-1,-1,-1,0,0.0,0,0,0,0,0,0,45525.08,0,0,0,0
2,14260,6221992,23,2,3,6181998,-1,-1,-1,0,0.0,1,0,1,0,0,0,59869.66,0,0,0,0
2,75780,11251985,1,1,0,5311996,-1,-1,-1,0,0.0,0,0,0,0,0,0,969.95,0,0,0,0
2,53950,3141990,24,1,0,231998,-1,-1,-1,0,0.0,0,0,0,0,0,0,4001.88,0,0,0,0
2,11560,381971,8,1,1,6111996,-1,-1,-1,0,0.0,1,0,1,0,0,0,74539.16,1,0,0,0
2,01000,851994,15,1,0,6271996,-1,-1,-1,0,0.0,0,0,0,0,0,0,59403.97,0,0,0,0
2,75790,12261989,1,1,0,7131998,-1,-1,-1,0,0.0,0,0,0,0,0,0,3532.76,0,0,0,0
2,11560,4121990,10,1,0,7151996,-1,-1,-1,0,0.0,0,0,1,0,0,0,39915.85,0,0,0,0
2,54720,10311995,25,2,7,7231996,-1,665000.0,-1,0,0.0,1,0,1,0,0,0,143259.57,0,0,0,0
2,27455,791991,14,2,3,2101998,-1,-1,-1,0,0.0,1,0,1,0,0,0,38308.37,0,0,0,0
2,04470,2151996,22,1,0,8131996,-1,-1,-1,0,0.0,0,0,0,0,0,0,10813.85,0,0,0,0
1,29010,1231996,0,1,0,2292016,-1,-1,-1,0,0.0,0,0,0,0,0,0,28710.46,0,0,0,0
2,77513,8231995,25,2,0,11281997,-1,-1,-1,0,0.0,1,0,1,0,0,0,39825.91,0,0,0,0
2,11560,7201989,2,1,1,12241991,-1,-1,-1,0,0.0,1,0,1,0,0,0,884665.7,2,2,0,0
2,02300,9271993,6,1,0,5261998,-1,-1,-1,0,0.0,0,0,0,0,0,0,53105.09,0,0,0,0
1,29010,1231996,0,2,0,2292016,-1,-1,-1,0,0.0,0,0,0,0,0,0,158131.03,0,0,0,0
2,11950,3161987,0,1,0,9231996,-1,-1,-1,0,0.0,1,0,0,0,0,0,14484.22,0,0,0,0
1,29010,1231996,0,2,0,2292016,-1,-1,-1,0,0.0,0,0,0,0,0,0,204350.91,1,0,0,0
2,08100,821993,0,2,2,6171998,-1,-1,-1,0,0.0,1,0,1,0,0,0,56334.59,0,0,0,0
2,44680,7281995,14,1,0,10161996,-1,-1,-1,0,0.0,0,0,0,0,0,0,6501.76,0,0,0,0
2,31183,8221996,2,1,0,11121996,-1,-1,-1,0,0.0,0,0,1,0,0,0,53048.04,0,0,0,0
2,14330,191996,16,1,0,1221996,-1,-1,-1,0,0.0,1,0,1,0,0,0,115164.11,0,0,0,0
2,01070,931969,5,1,0,12161996,-1,-1,-1,0,0.0,1,0,1,0,0,0,114390.7,0,0,0,0
2,11570,7311996,24,1,0,9191997,-1,-1,-1,0,0.0,0,0,1,0,0,0,25275.26,0,0,0,0
2,06300,5141996,5,1,1,191997,-1,177000.0,-1,0,0.0,0,0,0,0,0,0,310549.7,0,0,0,0
2,03910,5181988,1,1,0,1021991,-1,-1,-1,0,0.0,1,0,1,0,0,0,1343782.1,0,0,0,0
2,09030,10261988,4,1,2,6131995,-1,-1,-1,0,0.0,1,0,1,0,0,0,84776.35,0,0,0,0
2,11230,5271994,1,1,0,1291997,-1,-1,-1,0,0.0,0,0,0,0,0,0,43904.0,0,0,0,0
1,29010,1231996,0,1,0,12232015,-1,-1,-1,0,0.0,0,0,0,0,0,0,226966.99,4,0,0,0
2,62448,11191970,22,1,1,281997,-1,-1,-1,0,0.0,1,0,1,0,0,0,53168.22,0,0,0,0
2,73580,151990,4,1,0,281997,-1,-1,-1,0,0.0,1,0,1,0,0,0,2126698.43,0,0,0,0
2,68050,7251994,22,2,3,281997,148641.6348141,-1,-1,1,299964.84,1,0,1,0,0,0,60402.54,0,0,0,0
2,42060,11151990,3,1,0,281997,-1,-1,-1,1,120727.29,1,0,1,0,0,0,4681.08,0,0,0,0
2,54090,10161979,30,1,0,281997,-1,-1,-1,0,0.0,0,0,0,0,0,0,2644.87,0,0,0,0
2,66450,181997,2,1,0,2121997,-1,-1,-1,0,0.0,0,0,0,0,0,0,78503.85,0,0,0,0
2,27000,11101986,8,1,0,2141997,-1,-1,-1,0,0.0,0,0,0,0,0,0,48937.65,0,0,0,0
2,56400,5131982,3,1,0,6211997,4058.3860005016,-1,-1,0,0.0,0,0,0,0,0,0,656.61,0,0,0,0
2,72000,1131985,3,1,0,2221997,40989.2152588693,-1,-1,0,0.0,1,0,1,0,0,0,4500.5,0,0,0,0
2,20980,11191963,2,1,0,2221997,-1,-1,-1,0,0.0,0,0,0,0,0,0,150.98,0,0,0,0
2,72070,1251988,3,1,1,2221997,-1,-1,-1,0,0.0,1,0,0,0,0,0,15267.06,0,0,0,0
2,72570,5131987,2,2,2,2221997,-1,300000.0,-1,1,339206.41,1,0,1,0,0,0,1028542.6,0,0,0,0
2,90300,8281993,2,1,0,2221997,-1,-1,-1,0,0.0,1,0,1,0,0,0,23862.53,0,0,0,0
2,72000,11261992,7,1,2,2221997,-1,-1,-1,0,0.0,0,0,1,0,0,0,236107.21,0,0,0,0
2,74200,7181995,21,1,0,2221997,-1,-1,-1,0,0.0,0,0,0,0,0,0,22947.17,0,0,0,0
2,72410,7151992,0,1,0,2221997,-1,-1,-1,0,0.0,0,0,1,0,0,0,165480.82,0,0,0,0
2,72210,3201996,1,1,0,2221997,-1,-1,-1,0,0.0,1,0,0,0,0,0,7599.37,0,0,0,0
2,74080,281988,5,2,0,2221997,-1,-1,-1,0,0.0,0,0,1,0,0,0,47048.52,0,0,0,0
2,74200,8151996,17,1,0,2221997,-1,-1,-1,0,0.0,1,0,1,0,0,0,54095.43,0,0,0,0
1,74129,2191978,26,1,0,2221997,-1,-1,-1,0,0.0,0,0,0,0,0,0,137457.03,0,0,0,0
2,72534,2191997,6,1,0,9301997,-1,-1,-1,0,0.0,0,0,1,0,1,0,0.0,0,0,0,0
2,38110,10251986,7,2,4,7251997,-1,-1,-1,0,0.0,1,0,1,0,0,0,55461.86,2,0,0,0
2,22010,10311996,8,1,1,4161998,-1,-1,-1,0,0.0,1,0,1,0,0,0,621864.74,0,0,0,0
2,06820,5251978,5,1,0,3201997,-1,49000.0,-1,0,0.0,1,0,0,0,0,0,199511.95,0,0,0,0
2,11470,2161992,17,1,0,411997,-1,-1,-1,0,0.0,0,0,0,0,0,0,12171.04,0,0,0,0
2,85000,281997,2,1,0,411997,-1,-1,-1,0,0.0,0,0,0,0,0,0,115765.77,0,0,0,0
2,22106,12231976,2,2,4,4121997,-1,-1,-1,0,0.0,1,0,1,0,0,0,3455793.69,1,0,0,0
2,22470,10311989,2,2,2,4121997,-1,-1,-1,0,0.0,1,0,1,0,0,0,93685.02,0,0,0,0
2,83296,1041996,25,1,0,11271996,-1,-1,-1,0,0.0,1,0,1,0,0,0,24477.6,0,0,0,0
2,83190,12221978,11,1,1,4121997,-1,-1,-1,0,0.0,0,0,0,0,0,0,137054.59,0,0,0,0
1,85000,4291977,2,1,2,4121997,-1,-1,-1,0,0.0,1,0,1,0,0,0,452305.75,0,0,0,0
1,73300,111985,17,1,0,1221998,7279084.69224701,-1,-1,0,0.0,0,0,0,0,0,0,20186.54,0,0,0,0
2,50000,3221991,2,1,0,4231997,-1,-1,-1,0,0.0,0,0,0,0,0,0,36282.7,0,0,0,0
2,27100,9251999,4,1,0,1081997,11357.4186573151,-1,-1,0,0.0,0,0,0,0,0,0,21594.68,0,0,0,0
2,38000,12301985,30,1,2,4261997,-1,-1,-1,0,0.0,1,0,1,0,0,0,121505.07,0,0,0,0
2,78049,3131986,30,1,0,4261997,39502.1853687373,-1,-1,0,0.0,0,0,0,0,0,0,791.14,0,0,0,0
2,20230,521984,23,1,1,1211992,1089868.53615908,-1,-1,0,0.0,1,0,1,0,0,0,490370.52,2,1,0,0
2,37680,971990,30,2,4,211991,1077612.55275385,-1,-1,0,0.0,1,0,1,0,0,0,70858.12,0,0,0,0
2,91700,2111983,3,1,0,581991,-1,-1,-1,0,0.0,0,0,0,0,0,0,9648.84,0,0,0,0
1,11320,411997,0,1,0,591997,-1,-1,-1,0,0.0,0,0,0,0,0,0,58242.2,0,0,0,0
2,76050,681985,17,2,3,5101997,-1,300000.0,-1,1,240500.0,1,0,1,0,0,0,168466.85,0,0,0,0
2,76249,531989,14,2,1,5101997,-1,-1,-1,1,146813.0,1,0,1,0,0,0,25397.28,1,0,0,0
2,63732,6191996,24,1,1,5101997,-1,-1,-1,0,0.0,1,0,1,0,0,0,381579.99,0,0,0,0
2,47700,381967,17,2,5,5101997,-1,-1,-1,0,0.0,1,0,1,0,0,0,58602.52,3,0,0,0
2,44160,1101991,2,2,1,971998,-1,-1,-1,1,100500.0,0,0,1,0,0,0,29411.32,0,0,0,0
2,28040,541994,23,1,0,12151997,-1,-1,-1,0,0.0,0,0,1,0,0,0,2529.63,0,0,0,0
2,06200,8231984,11,1,0,481998,-1,-1,-1,0,0.0,1,0,1,0,0,0,2047.46,0,0,0,0
2,62210,6271985,17,1,0,5241997,337634.601688857,-1,-1,0,0.0,1,0,1,0,0,0,33531.58,2,0,0,0
2,06500,6201989,11,1,0,5171991,-1,-1,-1,0,0.0,0,0,0,0,0,0,178.96,0,0,0,0
2,39850,8231994,2,1,0,5241997,-1,-1,-1,0,0.0,1,0,1,0,0,0,130349.84,0,0,0,0
2,50180,10291983,2,1,1,5241997,-1,-1,-1,1,90000.0,1,0,1,0,0,0,129964.89,0,0,0,0
2,39850,6241991,10,1,0,5241997,-1,-1,-1,0,0.0,0,0,0,0,0,0,87355.98,0,0,0,0
2,72070,10241996,15,1,0,11151996,-1,-1,-1,0,0.0,0,0,0,0,0,0,3887.27,0,0,0,0
1,44160,1201977,2,1,2,671997,-1,-1,-1,0,0.0,0,0,1,0,0,0,507703.76,0,0,0,0
2,44750,7171995,17,1,1,671997,-1,-1,-1,0,0.0,1,0,1,0,0,0,228819.97,0,0,0,0
2,44770,9301993,30,1,0,671997,-1,-1,-1,0,0.0,1,0,1,0,0,0,35967.2,0,0,0,0
2,44490,6161992,30,1,0,671997,-1,-1,-1,0,0.0,0,0,0,0,0,0,50548.5,0,0,0,0
2,44160,1181996,2,2,1,241997,-1,-1,-1,0,0.0,1,0,1,0,0,0,16846.01,0,0,0,0
2,44890,7201983,30,1,0,671997,-1,-1,-1,0,0.0,0,0,0,0,0,0,36917.29,0,0,0,0
